timestamp,user,action,cpu,memory
1786001894.6983273,Alice,Logout,89.91,68.02
1786001894.6983306,Charlie,Login,74.09,64.79
1786001894.698335,Alice,Login,78.96,21.89
1786001894.6983383,Charlie,Logout,61.22,49.19
1786001894.6983411,Bob,View,35.39,79.4
1786001894.6983438,Bob,Purchase,83.83,89.47
1786001894.6983461,David,Login,58.81,92.12
1786001894.698349,Alice,Logout,42.55,45.38
1786001894.6983514,Bob,Login,41.74,70.0
1786001894.698354,Bob,Purchase,87.28,75.18
1786001894.6983564,Bob,Search,39.23,45.1
1786001894.698359,David,View,81.9,92.97
1786001894.6983616,David,Purchase,65.19,53.43
1786001894.6983643,Alice,Search,66.63,44.67
1786001894.6983666,David,Logout,64.66,63.78
1786001894.6983693,Bob,Purchase,33.1,29.73
1786001894.698372,Emma,Purchase,74.54,21.39
1786001894.6983745,Emma,Search,10.35,77.95
1786001894.6983771,Alice,Purchase,42.03,43.28
1786001894.6983798,David,Purchase,48.98,44.7
1786001894.6983821,David,View,63.47,29.73
1786001894.6983845,David,View,75.79,42.82
1786001894.6983871,Emma,Search,63.57,79.04
1786001894.6983898,Charlie,Login,16.81,94.9
1786001894.6983924,Charlie,Login,19.96,57.23
1786001894.6983953,Emma,Login,33.33,34.36
1786001894.6983976,David,Login,48.93,47.4
1786001894.6984,Charlie,Purchase,34.18,56.94
1786001894.6984026,Emma,View,18.36,34.42
1786001894.6984053,David,Login,48.93,89.78
1786001894.6984084,Bob,Search,51.25,46.42
1786001894.698411,Charlie,Logout,34.94,75.02
1786001894.6984138,Alice,View,66.64,53.02
1786001894.6984165,David,Login,22.21,56.37
1786001894.6984212,Charlie,Search,37.7,79.11
1786001894.6984243,Emma,Search,61.4,53.44
1786001894.6984289,David,Search,83.55,31.71
1786001894.6984317,Emma,Search,18.09,50.62
1786001894.6984344,Charlie,View,11.94,52.01
1786001894.6984372,Emma,Login,26.94,56.87
1786001894.6984398,Bob,Purchase,80.62,87.88
1786001894.6984425,Charlie,Search,71.94,74.68
1786001894.698445,Alice,Purchase,65.65,61.48
1786001894.6984475,David,Login,75.26,33.67
1786001894.6984508,David,Search,33.88,44.71
1786001894.6984532,Emma,View,30.6,60.81
1786001894.698456,Bob,Logout,76.58,91.68
1786001894.6984587,Charlie,Search,87.06,33.79
1786001894.6984608,David,Purchase,65.38,42.58
1786001894.6984634,David,Logout,50.93,54.13
1786001894.698466,David,Logout,19.78,38.37
1786001894.698469,Alice,View,47.1,62.8
1786001894.6984713,Bob,Search,64.16,72.32
1786001894.6984768,David,Logout,30.04,94.62
1786001894.6984794,Bob,Login,16.2,64.3
1786001894.6984823,David,View,26.59,92.59
1786001894.6984847,David,View,47.7,81.43
1786001894.6984873,Bob,Purchase,59.03,71.18
1786001894.6984901,Emma,Login,17.77,59.8
1786001894.698493,Bob,Purchase,43.13,89.85
1786001894.6984956,Emma,Logout,13.26,20.91
1786001894.6984982,Bob,View,33.1,94.36
1786001894.698501,Charlie,Login,40.52,52.56
1786001894.6985037,Charlie,Purchase,80.09,82.85
1786001894.6985066,David,Search,32.34,88.38
1786001894.698511,Charlie,Login,22.41,73.83
1786001894.698514,Bob,Logout,83.98,80.51
1786001894.6985164,David,Login,11.94,88.99
1786001894.6985192,David,Purchase,74.33,39.97
1786001894.6985223,David,Purchase,84.19,23.31
1786001894.6985252,Emma,Login,50.68,88.3
1786001894.698528,Alice,View,24.91,92.07
1786001894.698531,Charlie,Login,41.24,92.28
1786001894.6985333,Bob,View,80.35,82.79
1786001894.698536,Charlie,Logout,27.3,92.3
1786001894.698539,Bob,Logout,19.53,60.03
1786001894.6985416,Charlie,View,43.65,75.99
1786001894.6985445,Alice,View,27.73,43.18
1786001894.698549,Alice,Logout,81.88,71.09
1786001894.6985521,Alice,Logout,67.89,47.2
1786001894.6985545,Alice,Purchase,59.07,59.24
1786001894.6985571,Charlie,Login,44.94,25.5
1786001894.69856,Bob,Purchase,32.25,75.48
1786001894.6985626,David,Search,86.3,82.96
1786001894.698565,Emma,Purchase,70.03,39.69
1786001894.6985676,Charlie,Login,54.84,42.51
1786001894.6985705,David,Logout,87.75,84.91
1786001894.698573,David,Logout,13.18,56.31
1786001894.6985765,Bob,View,23.88,62.16
1786001894.6985793,Emma,Purchase,45.81,76.75
1786001894.698582,David,Purchase,54.62,61.62
1786001894.6985846,Alice,Search,77.49,79.0
1786001894.6985872,Emma,Login,85.0,46.34
1786001894.6985898,Bob,Login,14.21,88.07
1786001894.6985924,David,Purchase,87.65,59.76
1786001894.698595,Alice,Logout,28.49,58.3
1786001894.6985977,Emma,View,48.31,55.36
1786001894.698602,Bob,Login,71.75,93.41
1786001894.6986053,Alice,Purchase,84.72,65.13
1786001894.6986082,Bob,Purchase,25.11,50.66
1786001894.6986108,David,Purchase,71.94,54.09
1786001894.6986134,Alice,Search,24.68,89.69
1786001894.6986163,David,Logout,48.82,80.38
1786001894.698619,Alice,Logout,50.78,59.24
1786001894.6986217,David,Login,27.92,55.52
1786001894.6986244,Alice,Login,44.03,59.5
1786001894.6986268,Charlie,Login,29.84,20.75
1786001894.6986294,Alice,Login,70.35,27.77
1786001894.6986322,Bob,View,11.74,24.78
1786001894.6986353,Charlie,Logout,18.99,37.42
1786001894.6986377,Alice,View,21.52,74.06
1786001894.6986403,Emma,Logout,65.54,81.99
1786001894.698643,Alice,Login,66.48,70.73
1786001894.698646,Charlie,Login,75.98,89.35
1786001894.6986487,Alice,Login,79.81,79.52
1786001894.6986513,Alice,Logout,60.31,74.93
1786001894.698654,Emma,Login,23.39,72.87
1786001894.6986585,David,Login,32.31,92.76
1786001894.6986613,Charlie,Logout,61.34,41.88
1786001894.6986642,Charlie,Purchase,11.84,53.35
1786001894.698667,Emma,Logout,28.68,78.75
1786001894.6986713,Alice,Search,14.55,43.6
1786001894.698674,Bob,View,89.11,37.51
1786001894.6986766,Bob,Search,23.8,53.35
1786001894.6986792,Charlie,Search,57.17,62.5
1786001894.6986825,David,Search,52.66,59.7
1786001894.6986852,Emma,Logout,87.27,66.18
1786001894.698688,Bob,Purchase,86.08,32.9
1786001894.6986911,Bob,Purchase,42.88,28.45
1786001894.6986957,Emma,Purchase,20.54,91.83
1786001894.698699,David,View,77.33,85.24
1786001894.6987019,David,Purchase,89.76,53.15
1786001894.6987045,Emma,Logout,51.05,73.24
1786001894.6987069,David,Logout,61.84,59.03
1786001894.6987095,Charlie,Login,76.7,80.99
1786001894.6987119,Alice,View,51.88,85.54
1786001894.6987143,Bob,Logout,33.15,90.14
1786001894.698717,Charlie,Login,64.44,52.05
1786001894.6987197,David,Logout,72.3,80.38
1786001894.6987228,Alice,Search,15.65,38.59
1786001894.6987252,David,Logout,70.38,65.75
1786001894.6987276,Bob,View,20.31,41.02
1786001894.6987305,Charlie,View,66.86,49.99
1786001894.698733,Charlie,Purchase,72.11,26.66
1786001894.6987357,Emma,Purchase,41.76,57.45
1786001894.698738,Charlie,Search,13.72,48.16
1786001894.6987407,Charlie,Purchase,34.71,66.57
1786001894.6987433,David,View,79.52,73.44
1786001894.6987455,Alice,Logout,85.41,20.41
1786001894.698748,David,Login,27.19,70.85
1786001894.6987507,David,Search,82.15,22.63
1786001894.698753,Emma,Purchase,51.87,42.66
1786001894.6987555,David,Search,19.57,32.89
1786001894.6987584,Bob,View,66.35,75.79
1786001894.6987612,Alice,Login,23.57,73.0
1786001894.6987638,Bob,Logout,33.5,49.82
1786001894.698766,Emma,View,59.7,51.82
1786001894.698769,Emma,Search,48.04,22.07
1786001894.6987717,Emma,View,70.14,33.05
1786001894.6987746,Bob,Login,17.79,27.32
1786001894.6987772,Alice,Search,81.98,58.83
1786001894.6987817,Bob,View,41.91,83.79
1786001894.6987846,David,Login,84.68,51.08
1786001894.6987872,Bob,Logout,55.68,65.57
1786001894.6987941,Emma,View,73.71,30.57
1786001894.698799,Alice,Login,26.87,42.99
1786001894.6988032,Alice,Logout,87.63,54.98
1786001894.6988063,Emma,Purchase,80.1,73.64
1786001894.6988096,Charlie,View,72.86,31.77
1786001894.6988125,Alice,View,37.95,94.92
1786001894.6988149,Emma,Search,63.59,60.52
1786001894.6988177,Charlie,View,15.34,68.95
1786001894.6988204,Alice,View,17.04,64.67
1786001894.6988232,Alice,Search,82.2,73.66
1786001894.698827,Charlie,Logout,73.14,71.4
1786001894.6988297,Emma,Logout,26.61,68.72
1786001894.698832,David,Logout,18.55,90.1
1786001894.698835,Charlie,Login,47.17,58.94
1786001894.6988375,David,Search,12.73,73.9
1786001894.69884,Alice,Purchase,64.72,30.78
1786001894.6988432,Bob,Search,71.43,66.26
1786001894.6988475,Alice,Purchase,18.78,65.03
1786001894.6988504,Bob,Purchase,84.15,81.48
1786001894.6988528,Bob,Logout,81.37,49.37
1786001894.6988554,Emma,Search,54.17,43.94
1786001894.6988583,Charlie,Purchase,63.4,61.13
1786001894.6988611,Bob,Login,41.85,57.77
1786001894.6988633,David,Purchase,48.86,21.82
1786001894.6988661,Emma,Login,82.77,82.15
1786001894.6988702,David,Search,16.54,25.09
1786001894.698875,David,Logout,42.02,59.97
1786001894.6988795,David,Login,65.08,76.94
1786001894.6988862,Charlie,Search,74.57,92.62
1786001894.6988893,Bob,View,76.76,71.0
1786001894.698892,David,Purchase,49.58,90.55
1786001894.6988947,David,Search,59.34,20.05
1786001894.6988976,Emma,Logout,17.2,64.78
1786001894.6989005,Emma,Purchase,40.72,32.14
1786001894.6989033,Bob,View,51.1,58.91
1786001894.698906,David,Purchase,32.35,69.59
1786001894.6989083,Alice,Search,48.7,41.98
1786001894.698911,David,Search,86.32,52.86
1786001894.698914,David,Logout,66.22,49.35
1786001894.6989167,Emma,Purchase,11.01,72.04
1786001894.6989195,David,Logout,15.18,23.44
1786001894.6989217,Emma,Purchase,70.26,44.76
1786001894.6989264,Bob,Purchase,26.1,80.32
1786001894.6989288,Charlie,Search,82.97,21.35
1786001894.6989315,Emma,Search,77.4,47.92
1786001894.698934,Alice,View,66.2,94.37
1786001894.698937,Charlie,Logout,50.42,88.99
1786001894.6989396,Bob,View,34.08,77.98
1786001894.6989422,David,Purchase,57.31,86.64
1786001894.6989446,Bob,Search,10.1,65.38
1786001894.698947,Bob,Logout,62.74,45.61
1786001894.6989496,David,View,37.78,73.43
1786001894.6989522,Alice,Logout,30.31,85.48
1786001894.6989548,Alice,Logout,79.15,48.64
1786001894.6989572,Alice,Purchase,17.09,94.15
1786001894.6989598,David,Logout,74.11,21.78
1786001894.6989625,Charlie,Purchase,50.78,54.96
1786001894.698965,Alice,View,80.01,46.37
1786001894.6989677,Bob,Purchase,86.43,86.41
1786001894.6989703,David,Purchase,71.09,26.74
1786001894.6989744,Charlie,View,68.31,49.72
1786001894.6989775,David,Search,47.22,35.31
1786001894.69898,Charlie,Search,54.15,73.42
1786001894.698983,Alice,Purchase,70.4,48.94
1786001894.698986,David,Login,74.78,80.86
1786001894.6989882,Bob,Search,32.84,49.85
1786001894.698991,David,Login,39.28,26.87
1786001894.6989937,David,Logout,33.97,24.46
1786001894.6989963,Alice,Purchase,27.35,84.02
1786001894.6989987,David,Search,39.78,24.25
1786001894.6990016,David,Logout,19.48,80.45
1786001894.6990044,David,View,46.5,91.89
1786001894.699007,Bob,Purchase,15.45,81.5
1786001894.69901,David,View,18.34,39.41
1786001894.6990123,David,Purchase,81.9,80.32
1786001894.6990151,Emma,Purchase,17.7,82.19
1786001894.6990178,Emma,Logout,20.53,86.02
1786001894.6990201,Charlie,Logout,38.51,68.58
1786001894.6990225,Alice,Search,20.85,25.21
1786001894.6990254,Emma,Search,88.42,91.65
1786001894.6990294,Charlie,Login,51.81,34.77
1786001894.6990323,Charlie,View,21.9,84.58
1786001894.699035,Bob,Purchase,84.85,27.61
1786001894.6990378,Emma,Search,52.42,27.96
1786001894.699042,Bob,Login,66.47,90.96
1786001894.6990452,Charlie,Search,21.29,83.83
1786001894.6990476,Bob,Search,53.66,55.19
1786001894.6990502,David,Search,80.82,47.11
1786001894.699053,Bob,Search,54.4,42.14
1786001894.6990557,Alice,Purchase,54.01,92.0
1786001894.6990583,Alice,Login,86.42,20.7
1786001894.6990607,David,Purchase,83.15,89.22
1786001894.699065,David,Purchase,22.67,51.98
1786001894.6990676,Charlie,View,69.48,44.7
1786001894.6990705,Alice,Logout,45.67,76.44
1786001894.6990733,Charlie,View,52.64,81.6
1786001894.6990762,Charlie,View,50.46,82.18
1786001894.6990786,Alice,View,61.95,90.58
1786001894.699081,David,View,24.86,20.3
1786001894.6990838,David,Logout,46.6,71.71
1786001894.6990864,Alice,Logout,33.23,90.47
1786001894.6990898,David,Search,20.02,93.72
1786001894.6990921,Alice,Search,84.32,40.87
1786001894.6990948,Bob,Logout,56.93,80.18
1786001894.6990974,Alice,Logout,25.77,44.23
1786001894.6991005,Bob,Login,14.72,26.17
1786001894.6991026,Charlie,Login,79.63,63.91
1786001894.6991053,Bob,Login,69.72,47.57
1786001894.699108,Bob,Login,34.56,43.01
1786001894.6991107,Bob,Logout,87.74,80.76
1786001894.6991131,Bob,Logout,13.63,50.12
1786001894.6991158,Emma,Login,86.83,75.71
1786001894.6991184,Charlie,View,63.3,80.09
1786001894.6991215,Charlie,Login,71.75,75.34
1786001894.6991239,Emma,Purchase,83.08,47.33
1786001894.6991265,Bob,Purchase,17.34,32.71
1786001894.699129,Emma,View,59.21,87.34
1786001894.699132,Charlie,Search,85.38,76.14
1786001894.6991343,Charlie,View,32.11,34.32
1786001894.699137,Charlie,Search,20.08,37.67
1786001894.6991396,Alice,Logout,50.32,26.09
1786001894.6991422,Bob,View,29.51,88.22
1786001894.6991446,Alice,Purchase,89.98,31.22
1786001894.6991472,David,Logout,53.56,49.13
1786001894.6991525,Alice,Search,47.03,31.51
1786001894.6991556,Bob,Logout,63.46,50.03
1786001894.6991582,David,Login,33.41,83.78
1786001894.6991684,David,Purchase,42.56,82.02
1786001894.6991732,Charlie,Purchase,27.71,56.24
1786001894.699177,Charlie,View,83.61,91.56
1786001894.699181,Charlie,Search,26.11,93.02
1786001894.6991856,Alice,Search,34.68,26.32
1786001894.6991897,Emma,Purchase,33.29,49.13
1786001894.6991942,Emma,Search,39.6,47.67
1786001894.6991985,David,Login,26.93,46.39
1786001894.6992028,Emma,Search,11.08,37.9
1786001894.6992073,Bob,Login,33.42,26.73
1786001894.6992111,David,Search,47.11,46.87
1786001894.6992154,Charlie,View,60.44,61.28
1786001894.6992195,Alice,Login,83.27,22.62
1786001894.6992233,Bob,Search,54.56,55.8
1786001894.6992273,Bob,View,39.86,56.23
1786001894.6992319,Bob,Logout,73.88,47.83
1786001894.699236,Charlie,Purchase,33.03,58.92
1786001894.6992474,David,Login,46.19,77.99
1786001894.6992521,Emma,Login,55.75,34.61
1786001894.6992571,Charlie,Login,60.98,56.92
1786001894.699261,Alice,Logout,19.86,50.27
1786001894.6992645,Bob,Search,63.61,61.53
1786001894.6992686,Emma,Search,65.85,36.85
1786001894.6992729,Charlie,Purchase,84.65,94.86
1786001894.6992767,Charlie,Purchase,33.6,86.61
1786001894.6992807,David,View,59.79,40.9
1786001894.699286,Bob,View,37.8,41.05
1786001894.69929,David,Logout,84.29,47.18
1786001894.699298,David,Purchase,42.24,89.69
1786001894.699303,Alice,Purchase,76.17,78.61
1786001894.6993074,Charlie,Logout,14.03,44.36
1786001894.6993122,Emma,Search,65.35,34.25
1786001894.6993172,Emma,Purchase,19.67,37.07
1786001894.6993217,Alice,Login,25.71,41.65
1786001894.699327,Alice,Search,54.77,58.0
1786001894.6993327,Bob,View,60.42,29.05
1786001894.6993372,Emma,Login,13.52,58.12
1786001894.6993418,Bob,Search,87.01,22.56
1786001894.6993468,David,Purchase,73.7,27.91
1786001894.6993508,David,Search,18.92,46.2
1786001894.6993554,David,Purchase,27.94,44.06
1786001894.69936,Emma,Logout,75.08,54.44
1786001894.6993644,Alice,Login,24.64,21.89
1786001894.6993756,David,View,26.97,37.58
1786001894.6993797,Bob,Purchase,45.19,51.99
1786001894.6993842,Bob,Login,77.64,37.79
1786001894.699389,Alice,Logout,44.11,88.25
1786001894.6993933,Emma,Search,13.49,20.13
1786001894.6993978,Bob,Search,51.83,70.54
1786001894.6994023,Alice,Search,15.47,60.95
1786001894.6994066,Bob,Login,18.92,61.3
1786001894.6994116,Emma,Login,34.28,28.47
1786001894.699416,Charlie,Logout,18.78,49.47
1786001894.6994207,Bob,View,15.45,94.21
1786001894.699425,Alice,View,13.48,91.39
1786001894.6994293,Charlie,Search,69.52,53.56
1786001894.6994336,David,Logout,81.37,48.44
1786001894.6994388,Alice,Logout,24.33,91.29
1786001894.6994421,David,Purchase,88.84,59.77
1786001894.699445,Charlie,Purchase,30.86,44.1
1786001894.69945,David,Purchase,77.29,45.73
1786001894.6994536,Bob,View,13.51,20.06
1786001894.6994565,Bob,Purchase,38.76,76.26
1786001894.699459,Charlie,View,25.17,21.72
1786001894.6994617,Bob,Logout,46.56,25.92
1786001894.699465,David,Logout,16.44,65.71
1786001894.6994674,Charlie,Search,46.8,38.17
1786001894.69947,Bob,Search,87.45,50.48
1786001894.6994727,David,View,68.13,91.85
1786001894.6994753,Bob,Purchase,20.71,63.04
1786001894.6994784,Emma,Login,52.64,58.05
1786001894.6994805,Alice,Search,13.08,43.92
1786001894.6994834,Alice,Login,26.08,51.4
1786001894.699486,Emma,Logout,45.11,40.47
1786001894.6994889,Bob,Search,57.76,45.17
1786001894.6994917,Alice,Purchase,43.39,75.38
1786001894.6994944,Emma,View,85.6,21.97
1786001894.699497,Bob,Purchase,63.62,47.05
1786001894.6994996,Alice,Login,71.73,82.62
1786001894.699502,Alice,View,43.14,57.69
1786001894.6995049,David,Search,65.76,31.94
1786001894.6995099,Emma,Logout,40.76,89.63
1786001894.6995127,David,Purchase,74.75,46.38
1786001894.6995153,Emma,Login,47.45,67.31
1786001894.699518,Emma,View,80.17,49.4
1786001894.6995232,David,Logout,75.69,92.26
1786001894.699526,David,Login,16.22,56.68
1786001894.699529,Emma,View,30.23,43.91
1786001894.6995316,Alice,View,62.25,46.5
1786001894.6995342,Alice,Purchase,45.83,49.51
1786001894.6995368,Alice,Login,69.51,67.21
1786001894.6995394,Alice,View,54.98,33.76
1786001894.6995435,Charlie,Search,80.09,64.54
1786001894.6995463,Bob,Search,20.73,29.12
1786001894.699549,David,View,78.9,81.65
1786001894.6995516,Emma,View,83.28,38.17
1786001894.6995537,Emma,View,11.55,44.65
1786001894.6995566,Charlie,Login,23.55,30.01
1786001894.6995592,Bob,Login,22.14,92.47
1786001894.6995618,David,Purchase,51.29,87.3
1786001894.6995642,Alice,Login,50.12,38.78
1786001894.6996348,Alice,Search,27.8,35.64
1786001894.6996374,Alice,Logout,81.24,72.07
1786001894.6996403,Alice,Purchase,84.79,59.43
1786001894.699643,Bob,Search,23.93,49.35
1786001894.6996458,Emma,Search,22.36,25.98
1786001894.699648,Bob,View,54.44,45.88
1786001894.6996508,Charlie,Search,81.46,31.63
1786001894.6996534,Alice,Search,39.86,69.44
1786001894.6996558,Emma,View,39.22,71.98
1786001894.6996584,Alice,Logout,27.48,27.02
1786001894.6996608,Emma,Logout,25.79,30.92
1786001894.6996636,David,Search,52.32,74.75
1786001894.6996663,Alice,Login,50.52,39.48
1786001894.6996684,Alice,View,88.36,21.07
1786001894.6996713,Charlie,Login,54.49,68.56
1786001894.699674,Alice,Logout,64.53,81.66
1786001894.6996765,Charlie,Login,11.43,50.96
1786001894.6996794,Alice,Search,42.55,55.93
1786001894.699682,Emma,Purchase,46.39,85.63
1786001894.699696,Alice,View,11.66,58.89
1786001894.6996987,Alice,Search,89.39,29.93
1786001894.6997015,Alice,Search,10.47,68.55
1786001894.6997044,Alice,View,51.16,66.61
1786001894.6997092,Charlie,Logout,66.68,26.89
1786001894.699712,Charlie,Logout,39.54,42.46
1786001894.6997147,Alice,Purchase,11.23,35.95
1786001894.699719,Charlie,Login,65.36,20.42
1786001894.6997218,Bob,Purchase,24.05,89.25
1786001894.6997242,Emma,Login,71.74,41.34
1786001894.699727,Emma,Purchase,80.45,21.66
1786001894.6997297,Bob,Logout,44.63,82.63
1786001894.6997323,Emma,Login,21.02,81.05
1786001894.6997347,Alice,Logout,75.37,61.08
1786001894.6997373,Emma,View,14.12,43.68
1786001894.69974,Alice,Search,59.14,86.64
1786001894.6997428,Bob,Purchase,29.56,43.63
1786001894.6997464,David,Login,18.29,65.23
1786001894.6997504,Charlie,View,49.88,59.64
1786001894.6997545,Bob,View,43.01,26.89
1786001894.699759,Alice,Logout,54.11,90.26
1786001894.6997645,David,Login,20.68,89.33
1786001894.69977,Alice,View,54.73,41.1
1786001894.699773,Emma,Logout,85.68,32.49
1786001894.6997771,David,Search,48.52,38.72
1786001894.699784,Bob,View,65.23,28.66
1786001894.699789,Charlie,Login,47.4,21.01
1786001894.699792,Emma,Login,59.1,69.81
1786001894.6997948,Bob,Search,55.59,38.06
1786001894.699798,Bob,Search,61.7,27.97
1786001894.6998007,Charlie,Purchase,24.59,63.13
1786001894.6998034,Charlie,View,74.04,54.61
1786001894.699806,Bob,Login,31.48,45.56
1786001894.6998088,Charlie,Search,65.15,91.96
1786001894.6998117,Alice,Search,75.01,46.4
1786001894.6998167,Charlie,Purchase,14.68,53.5
1786001894.6998198,David,Logout,44.99,20.73
1786001894.6998224,David,View,82.58,20.28
1786001894.6998272,Bob,Search,84.69,76.17
1786001894.6998317,David,Logout,12.24,38.5
1786001894.699838,David,View,54.72,55.67
1786001894.6998408,Alice,Search,58.49,93.68
1786001894.6998434,Charlie,Search,14.31,37.45
1786001894.6998458,Emma,Search,10.54,81.71
1786001894.6998491,Emma,Purchase,31.62,66.69
1786001894.6998518,Emma,Logout,12.41,71.08
1786001894.6998546,David,Purchase,85.72,30.78
1786001894.6998572,Emma,View,30.04,30.4
1786001894.6998596,David,Login,25.77,22.98
1786001894.6998622,Charlie,Purchase,87.8,32.44
1786001894.6998672,David,Search,48.06,88.7
1786001894.6998718,Charlie,Search,32.15,33.99
1786001894.699876,Emma,Login,14.6,20.0
1786001894.699881,Bob,Logout,41.66,59.33
1786001894.699886,Charlie,Search,51.1,56.82
1786001894.6998897,Charlie,Logout,32.38,58.29
1786001894.6998942,Charlie,Login,38.76,39.37
1786001894.699898,David,View,55.16,23.62
1786001894.699903,David,Purchase,36.71,88.77
1786001894.6999075,Emma,View,56.79,77.64
1786001894.6999114,Bob,Search,82.36,35.76
1786001894.699916,David,Purchase,72.13,76.19
1786001894.6999207,David,Purchase,46.58,76.92
1786001894.6999247,David,View,83.39,72.18
1786001894.699929,Alice,Logout,16.35,71.96
1786001894.6999345,Bob,Search,88.35,82.37
1786001894.6999393,Charlie,Purchase,50.7,91.53
1786001894.6999502,Bob,View,47.6,45.12
1786001894.699955,Emma,Login,13.68,87.24
1786001894.6999578,Emma,Search,19.95,32.26
1786001894.6999602,David,Search,39.05,87.86
1786001894.6999626,David,Login,52.28,74.25
1786001894.6999652,Bob,Search,30.12,44.33
1786001894.6999679,Charlie,Search,88.03,55.32
1786001894.6999702,Emma,Login,75.98,57.88
1786001894.699973,Charlie,View,47.58,73.85
1786001894.6999755,Emma,Login,80.57,39.31
1786001894.6999784,Bob,Search,74.56,89.03
1786001894.6999805,David,Logout,47.27,67.52
1786001894.6999831,David,Search,13.98,42.26
1786001894.699986,Alice,Search,63.48,44.57
1786001894.6999881,Alice,Login,71.32,27.66
1786001894.6999907,Emma,Login,73.98,48.2
1786001894.6999936,Bob,View,16.03,90.9
1786001894.6999965,Bob,Purchase,19.94,35.76
1786001894.699999,Bob,Logout,26.08,44.46
1786001894.7000022,David,Search,75.1,36.04
1786001894.7000048,Emma,Purchase,22.76,23.19
1786001894.7000096,Bob,Purchase,82.08,38.28
1786001894.7000122,Emma,Purchase,48.2,29.44
1786001894.700015,Emma,Login,81.93,44.75
1786001894.700018,Emma,Login,51.47,63.27
1786001894.7000208,David,Logout,59.56,53.54
1786001894.7000284,Charlie,View,21.11,34.99
1786001894.7000313,Emma,Search,77.28,64.3
1786001894.7000341,Emma,Login,51.66,87.87
1786001894.7000368,Charlie,Purchase,41.0,41.61
1786001894.7000394,Bob,Purchase,63.56,39.97
1786001894.7000422,Emma,View,63.46,51.74
1786001894.7000468,Charlie,Login,34.3,37.45
1786001894.7000494,Alice,Search,20.04,67.71
1786001894.7000523,Bob,Purchase,37.35,60.64
1786001894.7000554,Charlie,View,20.18,54.77
1786001894.7000587,David,Purchase,70.75,92.12
1786001894.700061,David,Search,52.62,25.93
1786001894.7000637,Charlie,Search,16.31,25.19
1786001894.7000666,Emma,View,77.18,88.42
1786001894.7000692,Charlie,Search,52.14,66.62
1786001894.7000716,Bob,Purchase,74.45,78.21
1786001894.7000744,Bob,View,70.37,66.83
1786001894.700077,Charlie,Purchase,35.26,24.02
1786001894.70008,Bob,Login,48.52,91.55
1786001894.7000837,Alice,Search,84.41,56.69
1786001894.7000864,Charlie,Login,67.34,58.94
1786001894.7000887,Alice,View,19.97,78.64
1786001894.7000914,Emma,Purchase,51.61,25.62
1786001894.7000942,Alice,Purchase,76.13,55.76
1786001894.700097,David,Search,88.78,93.58
1786001894.7000992,Charlie,Search,88.95,78.4
1786001894.7001019,Emma,View,35.9,52.71
1786001894.700105,Bob,Purchase,40.52,78.37
1786001894.7001076,Bob,View,45.29,93.76
1786001894.7001097,Charlie,View,46.38,51.46
1786001894.7001126,Alice,View,87.17,94.06
1786001894.7001152,David,Login,42.31,26.17
1786001894.7001178,Charlie,View,19.77,89.36
1786001894.7001202,Charlie,Logout,14.93,85.23
1786001894.7001228,Charlie,Search,44.99,75.1
1786001894.7001255,Charlie,Search,63.12,89.83
1786001894.700128,Charlie,Purchase,62.34,49.67
1786001894.7001307,Emma,Purchase,25.82,77.1
1786001894.7001388,Bob,Purchase,63.39,67.63
1786001894.700142,Bob,Logout,14.93,48.07
1786001894.7001443,Charlie,Purchase,66.95,86.61
1786001894.7001476,Emma,Logout,75.16,45.79
1786001894.7001526,Charlie,Login,75.94,47.91
1786001894.700155,David,Login,35.76,38.52
1786001894.7001576,Bob,Login,17.57,27.57
1786001894.7001607,David,View,35.04,28.61
1786001894.7001631,Emma,View,57.18,29.08
1786001894.700166,David,Purchase,30.83,28.98
1786001894.7001684,Emma,View,89.11,21.45
1786001894.7001712,David,Logout,66.11,70.4
1786001894.700174,Alice,Logout,31.73,57.49
1786001894.7001772,Alice,Search,36.81,59.47
1786001894.7001798,Charlie,Search,78.61,64.67
1786001894.7001822,David,Logout,72.93,73.16
1786001894.7001846,Charlie,Logout,13.5,83.14
1786001894.7001874,Charlie,View,84.15,35.05
1786001894.70019,Charlie,Search,79.74,58.47
1786001894.7001925,Alice,Login,51.34,59.18
1786001894.7001948,Emma,View,10.64,25.59
1786001894.7001998,David,Logout,13.7,23.04
1786001894.7002032,David,Logout,77.02,34.01
1786001894.7002058,Emma,View,27.23,28.52
1786001894.700209,Alice,View,66.24,74.81
1786001894.7002118,David,Purchase,76.34,64.48
1786001894.700214,Emma,Purchase,76.25,33.28
1786001894.7002165,Charlie,Purchase,14.73,26.2
1786001894.7002192,Alice,Purchase,86.09,58.37
1786001894.700222,Emma,View,52.5,41.07
1786001894.7002244,Emma,Login,60.53,73.17
1786001894.7002292,Bob,Logout,47.43,21.69
1786001894.7002318,Charlie,Logout,33.63,56.94
1786001894.7002344,Alice,Login,84.83,66.17
1786001894.7002373,David,Login,76.61,55.67
1786001894.7002397,Charlie,Logout,55.3,30.91
1786001894.7002423,Charlie,View,42.62,81.27
1786001894.7002447,Bob,View,70.99,93.27
1786001894.7002478,Bob,Logout,87.0,20.83
1786001894.7002504,David,Logout,52.62,22.49
1786001894.700253,David,Login,84.47,21.14
1786001894.7002554,David,Logout,80.11,88.9
1786001894.7002578,Bob,Logout,29.2,71.53
